0,0,0,0,-0.16846
0,0,0,0.0019569,-0.16846
0,0,0,0.0058708,-0.16846
0,0,0,0.013699,-0.16846
0,0,0,0.029354,-0.16846
0,0,0,0.060665,-0.16846
0,0,0,0.12329,-0.16846
0,0,0,0.24853,-0.16846
0,0,0,0.49902,-0.16846
0,0,0,1,-0.16846
0,0,0.007874,0,-0.17666
0,0,0.007874,0.0019569,-0.17666
0,0,0.007874,0.0058708,-0.17666
0,0,0.007874,0.013699,-0.17666
0,0,0.007874,0.029354,-0.17666
0,0,0.007874,0.060665,-0.17666
0,0,0.007874,0.12329,-0.17666
0,0,0.007874,0.24853,-0.17666
0,0,0.007874,0.49902,-0.17666
0,0,0.007874,1,-0.17666
0,0,0.023622,0,-0.18036
0,0,0.023622,0.0019569,-0.18156
0,0,0.023622,0.0058708,-0.18176
0,0,0.023622,0.013699,-0.18176
0,0,0.023622,0.029354,-0.18176
0,0,0.023622,0.060665,-0.18176
0,0,0.023622,0.12329,-0.18176
0,0,0.023622,0.24853,-0.18176
0,0,0.023622,0.49902,-0.18176
0,0,0.023622,1,-0.18176
0,0,0.055118,0,-0.18003
0,0,0.055118,0.0019569,-0.18265
0,0,0.055118,0.0058708,-0.18316
0,0,0.055118,0.013699,-0.18316
0,0,0.055118,0.029354,-0.18316
0,0,0.055118,0.060665,-0.18316
0,0,0.055118,0.12329,-0.18316
0,0,0.055118,0.24853,-0.18316
0,0,0.055118,0.49902,-0.18316
0,0,0.055118,1,-0.18316
0,0,0.11811,0,-0.18195
0,0,0.11811,0.0019569,-0.18527
0,0,0.11811,0.0058708,-0.18668
0,0,0.11811,0.013699,-0.18689
0,0,0.11811,0.029354,-0.18689
0,0,0.11811,0.060665,-0.18689
0,0,0.11811,0.12329,-0.18689
0,0,0.11811,0.24853,-0.18689
0,0,0.11811,0.49902,-0.18689
0,0,0.11811,1,-0.18689
0,0,0.24409,0,-0.17865
0,0,0.24409,0.0019569,-0.18208
0,0,0.24409,0.0058708,-0.18625
0,0,0.24409,0.013699,-0.18792
0,0,0.24409,0.029354,-0.18917
0,0,0.24409,0.060665,-0.18917
0,0,0.24409,0.12329,-0.18917
0,0,0.24409,0.24853,-0.18917
0,0,0.24409,0.49902,-0.18917
0,0,0.24409,1,-0.18917
0,0,0.49606,0,-0.17301
0,0,0.49606,0.0019569,-0.17804
0,0,0.49606,0.0058708,-0.18094
0,0,0.49606,0.013699,-0.18529
0,0,0.49606,0.029354,-0.18719
0,0,0.49606,0.060665,-0.18819
0,0,0.49606,0.12329,-0.18819
0,0,0.49606,0.24853,-0.18819
0,0,0.49606,0.49902,-0.18819
0,0,0.49606,1,-0.18819
0,0,1,0,-0.16167
0,0,1,0.0019569,-0.16844
0,0,1,0.0058708,-0.1726
0,0,1,0.013699,-0.17677
0,0,1,0.029354,-0.18094
0,0,1,0.060665,-0.18354
0,0,1,0.12329,-0.18484
0,0,1,0.24853,-0.18484
0,0,1,0.49902,-0.18484
0,0,1,1,-0.18484
0,0.1,0,0,0.35784
0,0.1,0,0.0019569,0.35784
0,0.1,0,0.0058708,0.35784
0,0.1,0,0.013699,0.35784
0,0.1,0,0.029354,0.35784
0,0.1,0,0.060665,0.35784
0,0.1,0,0.12329,0.35784
0,0.1,0,0.24853,0.35784
0,0.1,0,0.49902,0.35784
0,0.1,0,1,0.35784
0,0.1,0.007874,0,0.19194
0,0.1,0.007874,0.0019569,0.19194
0,0.1,0.007874,0.0058708,0.19194
0,0.1,0.007874,0.013699,0.19194
0,0.1,0.007874,0.029354,0.19194
0,0.1,0.007874,0.060665,0.19194
0,0.1,0.007874,0.12329,0.19194
0,0.1,0.007874,0.24853,0.19194
0,0.1,0.007874,0.49902,0.19194
0,0.1,0.007874,1,0.19194
0,0.1,0.023622,0,0.21824
0,0.1,0.023622,0.0019569,0.21824
0,0.1,0.023622,0.0058708,0.21824
0,0.1,0.023622,0.013699,0.21824
0,0.1,0.023622,0.029354,0.21824
0,0.1,0.023622,0.060665,0.21824
0,0.1,0.023622,0.12329,0.21824
0,0.1,0.023622,0.24853,0.21824
0,0.1,0.023622,0.49902,0.21824
0,0.1,0.023622,1,0.21824
0,0.1,0.055118,0,0.15546
0,0.1,0.055118,0.0019569,0.15546
0,0.1,0.055118,0.0058708,0.15546
0,0.1,0.055118,0.013699,0.15546
0,0.1,0.055118,0.029354,0.15546
0,0.1,0.055118,0.060665,0.15546
0,0.1,0.055118,0.12329,0.15546
0,0.1,0.055118,0.24853,0.15546
0,0.1,0.055118,0.49902,0.15546
0,0.1,0.055118,1,0.15546
0,0.1,0.11811,0,0.12985
0,0.1,0.11811,0.0019569,0.094168
0,0.1,0.11811,0.0058708,0.094168
0,0.1,0.11811,0.013699,0.094168
0,0.1,0.11811,0.029354,0.094168
0,0.1,0.11811,0.060665,0.094168
0,0.1,0.11811,0.12329,0.094168
0,0.1,0.11811,0.24853,0.094168
0,0.1,0.11811,0.49902,0.094168
0,0.1,0.11811,1,0.094168
0,0.1,0.24409,0,0.20146
0,0.1,0.24409,0.0019569,0.12282
0,0.1,0.24409,0.0058708,0.12282
0,0.1,0.24409,0.013699,0.12094
0,0.1,0.24409,0.029354,0.092608
0,0.1,0.24409,0.060665,0.092608
0,0.1,0.24409,0.12329,0.092608
0,0.1,0.24409,0.24853,0.092608
0,0.1,0.24409,0.49902,0.092608
0,0.1,0.24409,1,0.092608
0,0.1,0.49606,0,0.12353
0,0.1,0.49606,0.0019569,0.12353
0,0.1,0.49606,0.0058708,0.096968
0,0.1,0.49606,0.013699,0.096968
0,0.1,0.49606,0.029354,0.088818
0,0.1,0.49606,0.060665,0.088818
0,0.1,0.49606,0.12329,0.088818
0,0.1,0.49606,0.24853,0.088818
0,0.1,0.49606,0.49902,0.088818
0,0.1,0.49606,1,0.088818
0,0.1,1,0,0.12193
0,0.1,1,0.0019569,0.12193
0,0.1,1,0.0058708,0.082348
0,0.1,1,0.013699,0.072838
0,0.1,1,0.029354,0.057998
0,0.1,1,0.060665,0.038338
0,0.1,1,0.12329,0.038338
0,0.1,1,0.24853,0.038338
0,0.1,1,0.49902,0.038338
0,0.1,1,1,0.038338
0,0.2,0,0,0.42124
0,0.2,0,0.0019569,0.42124
0,0.2,0,0.0058708,0.42124
0,0.2,0,0.013699,0.42124
0,0.2,0,0.029354,0.42124
0,0.2,0,0.060665,0.42124
0,0.2,0,0.12329,0.42124
0,0.2,0,0.24853,0.42124
0,0.2,0,0.49902,0.42124
0,0.2,0,1,0.42124
0,0.2,0.007874,0,0.26854
0,0.2,0.007874,0.0019569,0.24154
0,0.2,0.007874,0.0058708,0.24154
0,0.2,0.007874,0.013699,0.24154
0,0.2,0.007874,0.029354,0.24154
0,0.2,0.007874,0.060665,0.24154
0,0.2,0.007874,0.12329,0.24154
0,0.2,0.007874,0.24853,0.24154
0,0.2,0.007874,0.49902,0.24154
0,0.2,0.007874,1,0.24154
0,0.2,0.023622,0,0.42094
0,0.2,0.023622,0.0019569,0.42094
0,0.2,0.023622,0.0058708,0.42094
0,0.2,0.023622,0.013699,0.42094
0,0.2,0.023622,0.029354,0.42094
0,0.2,0.023622,0.060665,0.42094
